long,lat,hole,group,name,bundesland
9.764426951009053,53.62758040838152,FALSE,0.1,Hamburg,2
9.770306700620589,53.62760625784357,FALSE,0.1,Hamburg,2
9.768636869115829,53.622609380333884,FALSE,0.1,Hamburg,2
9.770499999828214,53.616024912385285,FALSE,0.1,Hamburg,2
9.79397092717391,53.60000479947752,FALSE,0.1,Hamburg,2
9.79870441492022,53.59685974491308,FALSE,0.1,Hamburg,2
9.809022150938414,53.59107707428129,FALSE,0.1,Hamburg,2
9.81083542459028,53.59006282231554,FALSE,0.1,Hamburg,2
9.815784555606738,53.58746645118901,FALSE,0.1,Hamburg,2
9.822748909341295,53.58439568082066,FALSE,0.1,Hamburg,2
9.829767001210374,53.58563804893423,FALSE,0.1,Hamburg,2
9.831529035939978,53.58595313785252,FALSE,0.1,Hamburg,2
9.831933054024164,53.58619793288752,FALSE,0.1,Hamburg,2
9.838306078071028,53.59018598846712,FALSE,0.1,Hamburg,2
9.884069489534488,53.621207375493334,FALSE,0.1,Hamburg,2
9.896376361223234,53.63184396463014,FALSE,0.1,Hamburg,2
9.900713376943866,53.636375721534534,FALSE,0.1,Hamburg,2
9.903523713757306,53.64093588495716,FALSE,0.1,Hamburg,2
9.90337722942783,53.65166361732018,FALSE,0.1,Hamburg,2
9.904071545929678,53.65176580112454,FALSE,0.1,Hamburg,2
9.914698723582447,53.65328111318395,FALSE,0.1,Hamburg,2
9.917341592330347,53.653581110488425,FALSE,0.1,Hamburg,2
9.920273707392264,53.653738640698634,FALSE,0.1,Hamburg,2
9.944484024896218,53.65291520470508,FALSE,0.1,Hamburg,2
9.948569454529578,53.65157671813422,FALSE,0.1,Hamburg,2
9.965270306359347,53.648792696933924,FALSE,0.1,Hamburg,2
9.984759641078123,53.649162899060045,FALSE,0.1,Hamburg,2
9.989750978671555,53.65816872149771,FALSE,0.1,Hamburg,2
9.990565768628455,53.6622333413883,FALSE,0.1,Hamburg,2
9.989928012318686,53.67020944243962,FALSE,0.1,Hamburg,2
9.990004039247003,53.67147664152378,FALSE,0.1,Hamburg,2
9.990329101541697,53.672142880552904,FALSE,0.1,Hamburg,2
9.996867800235364,53.678530963367905,FALSE,0.1,Hamburg,2
9.998409537412547,53.68001072693786,FALSE,0.1,Hamburg,2
10.041017968921246,53.68226944917584,FALSE,0.1,Hamburg,2
10.049726518517383,53.67726989072212,FALSE,0.1,Hamburg,2
10.069077206308442,53.67923453525857,FALSE,0.1,Hamburg,2
10.078221932554326,53.703875292512116,FALSE,0.1,Hamburg,2
10.072719105646401,53.706057670967155,FALSE,0.1,Hamburg,2
10.067173055779227,53.71101591206556,FALSE,0.1,Hamburg,2
10.080998234706545,53.7206678995384,FALSE,0.1,Hamburg,2
10.092093542483953,53.71991425952079,FALSE,0.1,Hamburg,2
10.093367267060584,53.71976570662763,FALSE,0.1,Hamburg,2
10.09446107629798,53.71942788189112,FALSE,0.1,Hamburg,2
10.095982038010677,53.71875902322361,FALSE,0.1,Hamburg,2
10.125736229852969,53.71993054633168,FALSE,0.1,Hamburg,2
10.13943994899265,53.72601771609858,FALSE,0.1,Hamburg,2
10.161902496142469,53.736359100272864,FALSE,0.1,Hamburg,2
10.192684442036326,53.731255250383406,FALSE,0.1,Hamburg,2
10.19113690277905,53.72299476403796,FALSE,0.1,Hamburg,2
8.515055143810162,53.914622372580666,FALSE,0.2,Hamburg,2
8.485107862843684,53.91347641257463,FALSE,0.2,Hamburg,2
8.485305650588609,53.91839495308862,FALSE,0.2,Hamburg,2
8.486375680024556,53.92256377668114,FALSE,0.2,Hamburg,2
8.487592366526401,53.92521632485982,FALSE,0.2,Hamburg,2
8.48880706393702,53.927257761056026,FALSE,0.2,Hamburg,2
8.489872581055895,53.92857792296846,FALSE,0.2,Hamburg,2
8.491206785712428,53.92968673501205,FALSE,0.2,Hamburg,2
8.492894771156523,53.93072035136241,FALSE,0.2,Hamburg,2
8.494470801805226,53.931213019049764,FALSE,0.2,Hamburg,2
8.495806001840021,53.931315350068516,FALSE,0.2,Hamburg,2
8.497363805474832,53.93121460563435,FALSE,0.2,Hamburg,2
8.498575760692775,53.93101844044642,FALSE,0.2,Hamburg,2
8.516952566317947,53.923063392112226,FALSE,0.2,Hamburg,2
8.517316021033958,53.92277263580186,FALSE,0.2,Hamburg,2
8.517550301030408,53.922309093289506,FALSE,0.2,Hamburg,2
8.517420232137216,53.920491893497925,FALSE,0.2,Hamburg,2
8.51659764289659,53.916507030931605,FALSE,0.2,Hamburg,2
8.51639658124897,53.91591076885435,FALSE,0.2,Hamburg,2
8.516185258675568,53.91553895360436,FALSE,0.2,Hamburg,2
8.51563107979453,53.91500896687189,FALSE,0.2,Hamburg,2
8.515055143810162,53.914622372580666,FALSE,0.2,Hamburg,2
8.437915789783117,53.94535007240455,FALSE,0.3,Hamburg,2
8.430520049573351,53.943286494959644,FALSE,0.3,Hamburg,2
8.421364327812455,53.95317137731671,FALSE,0.3,Hamburg,2
8.42241811611781,53.9547075489954,FALSE,0.3,Hamburg,2
8.424593777152749,53.95636125023035,FALSE,0.3,Hamburg,2
8.43620660746707,53.9627003318248,FALSE,0.3,Hamburg,2
8.43995712364573,53.96426298084238,FALSE,0.3,Hamburg,2
8.4423718098937,53.96443763663218,FALSE,0.3,Hamburg,2
8.444344146847596,53.96429945621661,FALSE,0.3,Hamburg,2
8.449901080376478,53.962153527840705,FALSE,0.3,Hamburg,2
8.450912901817562,53.961379422961464,FALSE,0.3,Hamburg,2
8.45105864544401,53.95990816317295,FALSE,0.3,Hamburg,2
8.450358158030795,53.95828821505852,FALSE,0.3,Hamburg,2
8.44060782624723,53.94703901332268,FALSE,0.3,Hamburg,2
8.439433242609365,53.94611200567467,FALSE,0.3,Hamburg,2
8.437915789783117,53.94535007240455,FALSE,0.3,Hamburg,2
8.689616610395177,53.879992720322285,FALSE,1.1,Niedersachsen,3
8.69297200462773,53.87829828511829,FALSE,1.1,Niedersachsen,3
8.700676064124606,53.87991052708056,FALSE,1.1,Niedersachsen,3
8.701659173271626,53.880041563837224,FALSE,1.1,Niedersachsen,3
8.70242505241528,53.879908889624296,FALSE,1.1,Niedersachsen,3
8.703092714099204,53.879577060319754,FALSE,1.1,Niedersachsen,3
8.717092399668633,53.86861829013144,FALSE,1.1,Niedersachsen,3
8.727949948870883,53.859994409203644,FALSE,1.1,Niedersachsen,3
8.753613173981664,53.84588143342285,FALSE,1.1,Niedersachsen,3
8.775496545329528,53.837407807653946,FALSE,1.1,Niedersachsen,3
8.783972201373373,53.834757478768935,FALSE,1.1,Niedersachsen,3
8.792322575629269,53.83333592191191,FALSE,1.1,Niedersachsen,3
8.820656075005534,53.831700219972625,FALSE,1.1,Niedersachsen,3
8.867620464776973,53.82977403969898,FALSE,1.1,Niedersachsen,3
8.89289182023154,53.82905210391139,FALSE,1.1,Niedersachsen,3
8.895287906609088,53.82915494500064,FALSE,1.1,Niedersachsen,3
8.907822680280184,53.83029559902149,FALSE,1.1,Niedersachsen,3
8.91894606363314,53.83141702440591,FALSE,1.1,Niedersachsen,3
8.96334938011149,53.8381828249264,FALSE,1.1,Niedersachsen,3
8.974486750639755,53.839865462873526,FALSE,1.1,Niedersachsen,3
8.976739713696052,53.84017164297375,FALSE,1.1,Niedersachsen,3
8.978104900096943,53.84023329932892,FALSE,1.1,Niedersachsen,3
8.980381868625022,53.84028809546681,FALSE,1.1,Niedersachsen,3
8.983108933785582,53.840069833793535,FALSE,1.1,Niedersachsen,3
9.022602917889905,53.83578336332607,FALSE,1.1,Niedersachsen,3
9.018007353433347,53.83824448113087,FALSE,1.1,Niedersachsen,3
9.016211688766187,53.83966967759793,FALSE,1.1,Niedersachsen,3
8.994517010940188,53.87258164103413,FALSE,1.1,Niedersachsen,3
8.994607261439835,53.872609695450166,FALSE,1.1,Niedersachsen,3
9.022260573011332,53.87938333228447,FALSE,1.1,Niedersachsen,3
9.0385469904417,53.88071675721001,FALSE,1.1,Niedersachsen,3
9.049292444647802,53.88133667408392,FALSE,1.1,Niedersachsen,3
9.057661190137846,53.88118237989842,FALSE,1.1,Niedersachsen,3
9.081923227109948,53.88048191232438,FALSE,1.1,Niedersachsen,3
9.168989299090136,53.87961087376047,FALSE,1.1,Niedersachsen,3
9.19912498434292,53.88017213356858,FALSE,1.1,Niedersachsen,3
9.207934895173258,53.87997640993651,FALSE,1.1,Niedersachsen,3
9.231302208001825,53.87749463820688,FALSE,1.1,Niedersachsen,3
9.268380065949007,53.86912546698059,FALSE,1.1,Niedersachsen,3
9.289786055438618,53.863585608693846,FALSE,1.1,Niedersachsen,3
9.301847349113467,53.85832976308875,FALSE,1.1,Niedersachsen,3
9.319672946769591,53.850540086206486,FALSE,1.1,Niedersachsen,3
9.365876241249042,53.811672049647285,FALSE,1.1,Niedersachsen,3
9.369740582181308,53.807259876400956,FALSE,1.1,Niedersachsen,3
9.374972532893587,53.8004071327494,FALSE,1.1,Niedersachsen,3
9.375475263987365,53.79974680555094,FALSE,1.1,Niedersachsen,3
9.37803583954811,53.79638272040933,FALSE,1.1,Niedersachsen,3
9.389929046376137,53.78108967739012,FALSE,1.1,Niedersachsen,3
9.413213804503275,53.751375822279485,FALSE,1.1,Niedersachsen,3
9.423187224004426,53.74102211172286,FALSE,1.1,Niedersachsen,3
9.4239492058581,53.74023803155733,FALSE,1.1,Niedersachsen,3
9.431892971254213,53.73335216763931,FALSE,1.1,Niedersachsen,3
9.440106749513145,53.72834599768179,FALSE,1.1,Niedersachsen,3
9.44931900541842,53.72394976253384,FALSE,1.1,Niedersachsen,3
9.48654144515303,53.707079831066054,FALSE,1.1,Niedersachsen,3
9.501170599862215,53.69717094587856,FALSE,1.1,Niedersachsen,3
9.507324792580162,53.69220655141364,FALSE,1.1,Niedersachsen,3
9.50749454434431,53.69206415409134,FALSE,1.1,Niedersachsen,3
9.5098626027283,53.68978283361389,FALSE,1.1,Niedersachsen,3
9.511488639811663,53.68816945268882,FALSE,1.1,Niedersachsen,3
9.511991068429747,53.68737375668376,FALSE,1.1,Niedersachsen,3
9.52191603980843,53.671395408611026,FALSE,1.1,Niedersachsen,3
9.525331648218152,53.66548286115474,FALSE,1.1,Niedersachsen,3
9.526877423027482,53.6626555820542,FALSE,1.1,Niedersachsen,3
9.529970246346124,53.65691104911468,FALSE,1.1,Niedersachsen,3
9.531007438221973,53.64561512588935,FALSE,1.1,Niedersachsen,3
9.531666650772928,53.643167149242295,FALSE,1.1,Niedersachsen,3
9.535795342683024,53.63355760837493,FALSE,1.1,Niedersachsen,3
9.541783195206413,53.62455531589901,FALSE,1.1,Niedersachsen,3
9.550716321647206,53.61621334775489,FALSE,1.1,Niedersachsen,3
9.589625159592028,53.5983721666532,FALSE,1.1,Niedersachsen,3
9.673037314517106,53.56588953032275,FALSE,1.1,Niedersachsen,3
9.699152042679454,53.56009476341284,FALSE,1.1,Niedersachsen,3
9.70467667922009,53.55923185073317,FALSE,1.1,Niedersachsen,3
9.713460318842879,53.558407450845394,FALSE,1.1,Niedersachsen,3
9.725687127068726,53.55744232964904,FALSE,1.1,Niedersachsen,3
9.729752298740149,53.55713525373016,FALSE,1.1,Niedersachsen,3
9.773968965296467,53.55455452208799,FALSE,1.1,Niedersachsen,3
9.770959469186428,53.52865623512396,FALSE,1.1,Niedersachsen,3
9.76396694239154,53.50947349563663,FALSE,1.1,Niedersachsen,3
9.763897186526378,53.509140586089686,FALSE,1.1,Niedersachsen,3
9.764112137466878,53.50890820951254,FALSE,1.1,Niedersachsen,3
9.768388040111779,53.50471892749638,FALSE,1.1,Niedersachsen,3
9.785201701587676,53.499704142483964,FALSE,1.1,Niedersachsen,3
9.784195799522461,53.49207763346566,FALSE,1.1,Niedersachsen,3
9.798085010891834,53.47072408005059,FALSE,1.1,Niedersachsen,3
9.84945413104748,53.43973152836741,FALSE,1.1,Niedersachsen,3
9.861181859989287,53.42919721725976,FALSE,1.1,Niedersachsen,3
9.86349922804063,53.43023374896875,FALSE,1.1,Niedersachsen,3
9.86575675923212,53.431251944294615,FALSE,1.1,Niedersachsen,3
9.872858367717432,53.44187504338112,FALSE,1.1,Niedersachsen,3
9.898193864268116,53.45702755263184,FALSE,1.1,Niedersachsen,3
9.903486397484368,53.45647813492233,FALSE,1.1,Niedersachsen,3
9.914701190605903,53.44425585663621,FALSE,1.1,Niedersachsen,3
9.91552503188887,53.44230060387533,FALSE,1.1,Niedersachsen,3
9.918835377530769,53.434425718099945,FALSE,1.1,Niedersachsen,3
9.91882865077812,53.433796611106416,FALSE,1.1,Niedersachsen,3
9.916411499294986,53.42430384318096,FALSE,1.1,Niedersachsen,3
9.97341820470037,53.413183278464054,FALSE,1.1,Niedersachsen,3
9.975142926437172,53.41361304027261,FALSE,1.1,Niedersachsen,3
9.985296041152655,53.416208252505996,FALSE,1.1,Niedersachsen,3
10.016445807796007,53.4275323821088,FALSE,1.1,Niedersachsen,3
10.045851183939497,53.44462059000376,FALSE,1.1,Niedersachsen,3
10.05069586178969,53.44925754051778,FALSE,1.1,Niedersachsen,3
10.043209574154949,53.45256411829239,FALSE,1.1,Niedersachsen,3
10.042190717288829,53.45642462558329,FALSE,1.1,Niedersachsen,3
10.05128466459223,53.463818177577224,FALSE,1.1,Niedersachsen,3
10.052705719070952,53.46475795046257,FALSE,1.1,Niedersachsen,3
10.082593066620493,53.45271284458224,FALSE,1.1,Niedersachsen,3
10.085517929320954,53.450682735776226,FALSE,1.1,Niedersachsen,3
10.096520394618764,53.44113039412338,FALSE,1.1,Niedersachsen,3
10.105174114040906,53.429511493825814,FALSE,1.1,Niedersachsen,3
10.108492373671432,53.426942870908164,FALSE,1.1,Niedersachsen,3
10.164464619711351,53.39948218807584,FALSE,1.1,Niedersachsen,3
10.168249495333743,53.398081482023656,FALSE,1.1,Niedersachsen,3
10.172106702227124,53.39703134316896,FALSE,1.1,Niedersachsen,3
10.175885363557986,53.39641226311978,FALSE,1.1,Niedersachsen,3
10.176442019439078,53.39636879950007,FALSE,1.1,Niedersachsen,3
10.178818999145705,53.396195278021125,FALSE,1.1,Niedersachsen,3
10.229948967298231,53.394925138888475,FALSE,1.1,Niedersachsen,3
10.23454797139467,53.39523173318819,FALSE,1.1,Niedersachsen,3
10.237445502126418,53.39595690890504,FALSE,1.1,Niedersachsen,3
10.240564646907574,53.39736551575751,FALSE,1.1,Niedersachsen,3
10.243304169623297,53.39943828278116,FALSE,1.1,Niedersachsen,3
10.250780240822822,53.40957302204781,FALSE,1.1,Niedersachsen,3
10.251645906284443,53.410752045724585,FALSE,1.1,Niedersachsen,3
10.255185337330285,53.41528856079132,FALSE,1.1,Niedersachsen,3
10.257131154791498,53.41704486128398,FALSE,1.1,Niedersachsen,3
10.259395721618702,53.41830746786202,FALSE,1.1,Niedersachsen,3
10.262879449223945,53.41948253009554,FALSE,1.1,Niedersachsen,3
10.265808574988712,53.4203149216244,FALSE,1.1,Niedersachsen,3
10.283720929688595,53.42442772568403,FALSE,1.1,Niedersachsen,3
10.291037726596437,53.4266061870692,FALSE,1.1,Niedersachsen,3
10.308145164003673,53.433544890362725,FALSE,1.1,Niedersachsen,3
10.327694115412365,53.42568340809973,FALSE,1.1,Niedersachsen,3
10.330841923103645,53.42484300588239,FALSE,1.1,Niedersachsen,3
10.335536796481883,53.4246786162235,FALSE,1.1,Niedersachsen,3
10.338876524104792,53.424790874206494,FALSE,1.1,Niedersachsen,3
10.349061002271275,53.42519921410964,FALSE,1.1,Niedersachsen,3
10.36454112009523,53.42583730092353,FALSE,1.1,Niedersachsen,3
10.365082691330052,53.42585587812894,FALSE,1.1,Niedersachsen,3
10.369432120386213,53.425492101521854,FALSE,1.1,Niedersachsen,3
10.373104826572156,53.42495673188032,FALSE,1.1,Niedersachsen,3
10.377983157640948,53.4236855386083,FALSE,1.1,Niedersachsen,3
10.390698999758657,53.41659788473322,FALSE,1.1,Niedersachsen,3
10.40033793696878,53.41151053960859,FALSE,1.1,Niedersachsen,3
10.412366567966522,53.406100530991324,FALSE,1.1,Niedersachsen,3
10.432788019329823,53.39744995475323,FALSE,1.1,Niedersachsen,3
10.447199207031282,53.39205578416225,FALSE,1.1,Niedersachsen,3
10.451681029004096,53.39060172461084,FALSE,1.1,Niedersachsen,3
10.473303466929124,53.38455103639354,FALSE,1.1,Niedersachsen,3
10.493792966069332,53.37645635471381,FALSE,1.1,Niedersachsen,3
10.499969939475706,53.37432656969405,FALSE,1.1,Niedersachsen,3
10.503216009898825,53.37350868627967,FALSE,1.1,Niedersachsen,3
10.507408708704922,53.37281648094521,FALSE,1.1,Niedersachsen,3
10.53063983173443,53.370107759491944,FALSE,1.1,Niedersachsen,3
10.543922096177138,53.36861184393267,FALSE,1.1,Niedersachsen,3
10.570944963560644,53.36265865515934,FALSE,1.1,Niedersachsen,3
10.57945729998861,53.35906751154721,FALSE,1.1,Niedersachsen,3
10.595929547945854,53.36222825696029,FALSE,1.1,Niedersachsen,3
10.60380998171439,53.365502225353275,FALSE,1.1,Niedersachsen,3
10.61120875592564,53.368003185337706,FALSE,1.1,Niedersachsen,3
10.616546437649268,53.3692744422689,FALSE,1.1,Niedersachsen,3
10.620289048896359,53.369639317718004,FALSE,1.1,Niedersachsen,3
10.639946597021595,53.37043633149995,FALSE,1.1,Niedersachsen,3
10.69958884297576,53.370416887272846,FALSE,1.1,Niedersachsen,3
10.70450152294578,53.370166174245306,FALSE,1.1,Niedersachsen,3
10.707997409350842,53.369027900124216,FALSE,1.1,Niedersachsen,3
10.711641539041635,53.36750286598859,FALSE,1.1,Niedersachsen,3
10.72625035256774,53.359415198507726,FALSE,1.1,Niedersachsen,3
10.7302622049713,53.356666629549316,FALSE,1.1,Niedersachsen,3
10.733505707401637,53.35358681548231,FALSE,1.1,Niedersachsen,3
10.736576870204017,53.34926700277624,FALSE,1.1,Niedersachsen,3
10.738415710689145,53.344904536275195,FALSE,1.1,Niedersachsen,3
10.776498671329477,53.32281421629495,FALSE,1.1,Niedersachsen,3
10.787346098140006,53.31738772247696,FALSE,1.1,Niedersachsen,3
10.790714848420052,53.31613053280876,FALSE,1.1,Niedersachsen,3
10.834109522840727,53.30489328341598,FALSE,1.1,Niedersachsen,3
10.850609338434765,53.309862446663125,FALSE,1.1,Niedersachsen,3
10.880363553856983,53.321592749347566,FALSE,1.1,Niedersachsen,3
10.88798760506155,53.324849392859235,FALSE,1.1,Niedersachsen,3
10.887997981842716,53.32602675079835,FALSE,1.1,Niedersachsen,3
10.887648526956992,53.3272591696424,FALSE,1.1,Niedersachsen,3
10.917706067349505,53.34809274469278,FALSE,1.1,Niedersachsen,3
10.98683302292049,53.33374571036363,FALSE,1.1,Niedersachsen,3
11.026975280205212,53.27920310756764,FALSE,1.1,Niedersachsen,3
11.063114993409462,53.236842453719184,FALSE,1.1,Niedersachsen,3
11.06548131841523,53.23444062171429,FALSE,1.1,Niedersachsen,3
11.082000430758157,53.22043103089847,FALSE,1.1,Niedersachsen,3
11.082756249632784,53.21982517382493,FALSE,1.1,Niedersachsen,3
11.09258222588815,53.213252316490085,FALSE,1.1,Niedersachsen,3
11.138569523639754,53.19269756044901,FALSE,1.1,Niedersachsen,3
11.159443822879416,53.18736435936714,FALSE,1.1,Niedersachsen,3
11.179383910311977,53.18679685548621,FALSE,1.1,Niedersachsen,3
11.179802757467707,53.186785554012936,FALSE,1.1,Niedersachsen,3
11.192972141864425,53.182019458997786,FALSE,1.1,Niedersachsen,3
11.1951102496461,53.17620942514161,FALSE,1.1,Niedersachsen,3
11.1846984146553,53.16471716857035,FALSE,1.1,Niedersachsen,3
11.182952862264054,53.16307296158282,FALSE,1.1,Niedersachsen,3
11.17137430867836,53.157051378573954,FALSE,1.1,Niedersachsen,3
11.179905915049465,53.14877018186516,FALSE,1.1,Niedersachsen,3
11.21168011603145,53.14323180081888,FALSE,1.1,Niedersachsen,3
11.213738747297022,53.143876032806055,FALSE,1.1,Niedersachsen,3
11.216193349488393,53.14404145678058,FALSE,1.1,Niedersachsen,3
11.218629039623533,53.14396423259391,FALSE,1.1,Niedersachsen,3
11.227771656164796,53.14261571521987,FALSE,1.1,Niedersachsen,3
11.230361762707787,53.14193506020691,FALSE,1.1,Niedersachsen,3
11.23576311588696,53.140401464722615,FALSE,1.1,Niedersachsen,3
11.236268945101457,53.14025458082992,FALSE,1.1,Niedersachsen,3
11.242598896005065,53.1379599837008,FALSE,1.1,Niedersachsen,3
11.247664485029574,53.13518735223703,FALSE,1.1,Niedersachsen,3
11.248419763974038,53.13476922175621,FALSE,1.1,Niedersachsen,3
11.256099649207018,53.13020928024467,FALSE,1.1,Niedersachsen,3
11.261283161912276,53.12657233820549,FALSE,1.1,Niedersachsen,3
11.265591998494424,53.12339011346661,FALSE,1.1,Niedersachsen,3
11.268166444692932,53.12104569547915,FALSE,1.1,Niedersachsen,3
11.26957600815168,53.10500842243776,FALSE,1.1,Niedersachsen,3
11.269827627856374,53.102300966879135,FALSE,1.1,Niedersachsen,3
11.27050665499708,53.100121153656346,FALSE,1.1,Niedersachsen,3
11.272925149823122,53.09748991606884,FALSE,1.1,Niedersachsen,3
11.277642427635838,53.093962993307684,FALSE,1.1,Niedersachsen,3
11.284372829915734,53.08947900315351,FALSE,1.1,Niedersachsen,3
11.33233178892526,53.05907233467528,FALSE,1.1,Niedersachsen,3
11.336699180742503,53.05644434104025,FALSE,1.1,Niedersachsen,3
11.339796745828066,53.05533529184941,FALSE,1.1,Niedersachsen,3
